timestamp,heart_rate,hrv_rmssd,subject_id
0.0,70.16428183087869,9.394620280014436,subject_001
0.2510460251046025,73.38933600900421,14.907461950538647,subject_001
0.502092050209205,75.42368263262676,15.141939865794228,subject_001
0.7531380753138075,75.51271306707721,18.614679688782985,subject_001
1.00418410041841,76.8563464887001,16.120112343005985,subject_001
1.2552301255230125,74.23193645804017,13.298779774818144,subject_001
1.506276150627615,75.23403338254042,16.570134508932057,subject_001
1.7573221757322175,73.93398833176468,21.257833842267047,subject_001
2.00836820083682,71.07518420367957,14.78133912737087,subject_001
2.2594142259414225,71.21811648726623,14.670287470158485,subject_001
2.510460251046025,72.10148133572494,12.496508056833562,subject_001
2.7615062761506275,72.56611253461475,4.815605416776236,subject_001
3.01255230125523,72.39815797466706,7.75607394915437,subject_001
3.2635983263598325,71.24143763263577,16.2769596990656,subject_001
3.514644351464435,75.20671493063338,24.789792982718893,subject_001
3.7656903765690375,71.66911966350872,25.8386983750473,subject_001
4.01673640167364,72.19635562350227,22.5952795901041,subject_001
4.2677824267782425,72.1544701668571,13.425001278351175,subject_001
4.518828451882845,71.49039605183883,9.625855304462021,subject_001
4.7698744769874475,73.61144802457491,13.092045184607173,subject_001
5.02092050209205,71.85033837557053,30.38077333628786,subject_001
5.2719665271966525,78.38712822200065,29.955920740270585,subject_001
5.523012552301255,77.77494783781853,38.082233046439,subject_001
5.7740585774058575,72.45109335350467,52.894309083958916,subject_001
6.02510460251046,80.1155778371381,39.16595174705989,subject_001
6.2761506276150625,81.72225781321968,48.24094497865147,subject_001
6.527196652719665,77.26791691136555,34.74623554334107,subject_001
6.7782426778242675,77.53845849128834,16.727966602919935,subject_001
7.02928870292887,76.8281931429408,14.201630079820546,subject_001
7.2803347280334725,76.37650717187567,7.983432538886177,subject_001
7.531380753138075,74.71664546156342,13.011543979206266,subject_001
7.7824267782426775,72.65191462691197,36.60765878588313,subject_001
8.03347280334728,64.69742478862712,67.37420800524006,subject_001
8.284518828451883,75.02727438417506,69.95586693860031,subject_001
8.535564853556485,72.50861779254006,86.77902050216943,subject_001
8.786610878661087,65.3878061189245,61.82344101554898,subject_001
9.03765690376569,65.51030900884821,31.963935661823513,subject_001
9.288702928870293,64.92571057393917,38.11749017231463,subject_001
9.539748953974895,68.82784238702097,20.41383134980188,subject_001
9.790794979079497,70.38614888376067,34.109848750369935,subject_001
10.0418410041841,66.01092801831082,44.29962672287323,subject_001
10.292887029288703,69.77275157048382,33.6211745997972,subject_001
10.543933054393305,70.56702560576161,33.84384694154997,subject_001
10.794979079497907,68.93018342971536,25.585017955434438,subject_001
11.04602510460251,70.83981547824864,19.93789711824519,subject_001
11.297071129707113,73.12044437003556,36.640239623351846,subject_001
11.548117154811715,66.88572572592847,49.903580220621365,subject_001
11.799163179916317,72.83245709098411,54.373390975745394,subject_001
12.05020920502092,69.3519405489598,51.07641656091937,subject_001
12.301255230125523,68.30741790718702,33.75567632933169,subject_001
12.552301255230125,67.75164197031512,16.077978938154615,subject_001
12.803347280334727,67.94598903073937,31.982481177402576,subject_001
13.05439330543933,60.72774704273436,46.887022952113966,subject_001
13.305439330543933,65.56169047197223,63.58505375326453,subject_001
13.556485355648535,60.65714727302552,74.38977287824821,subject_001
13.807531380753137,63.59878393098651,60.193878375968154,subject_001
14.05857740585774,60.50872166216828,42.25394801001693,subject_001
14.309623430962343,60.57518142947892,48.234186079949126,subject_001
14.560669456066945,67.2204054590132,40.70276383980797,subject_001
14.811715481171547,66.0638447394428,41.19338866997549,subject_001
15.06276150627615,69.92424037870038,61.211956281674446,subject_001
15.313807531380753,63.881863013788184,38.01925649031628,subject_001
15.564853556485355,64.23391697867955,53.55234560615432,subject_001
15.815899581589957,70.06666273916886,45.62978351330261,subject_001
16.06694560669456,68.58883596917435,27.58684055907429,subject_001
16.317991631799163,69.30106894817969,33.666014107140256,subject_001
16.569037656903767,71.74261153362396,28.06056155734612,subject_001
16.820083682008367,67.29023415097816,34.63588288483308,subject_001
17.07112970711297,70.84594885506321,49.31770307042149,subject_001
17.322175732217573,65.60060663558674,44.70461246142452,subject_001
17.573221757322173,66.40006347800302,35.148059852152244,subject_001
17.824267782426777,67.68166528597118,25.8050408640799,subject_001
18.07531380753138,67.12289390711031,21.647208421519736,subject_001
18.326359832635983,63.494135255025874,23.103105275798583,subject_001
18.577405857740587,64.64587374413904,19.451473799753643,subject_001
18.828451882845187,64.82075692719884,26.357186689637786,subject_001
19.07949790794979,67.36828571009947,16.25195139157924,subject_001
19.330543933054393,68.18481212749766,16.199006032829317,subject_001
19.581589958158993,66.92057371954492,28.34433274677062,subject_001
19.832635983263597,70.9639354596966,23.201663959269155,subject_001
20.0836820083682,72.19626403202324,31.970709926257342,subject_001
20.334728033472803,76.40136133086692,30.851322118827284,subject_001
20.585774058577407,75.2376880882921,22.44590778819486,subject_001
20.836820083682007,73.62537942231202,22.608926043284754,subject_001
21.08786610878661,75.01384536788414,20.91169403137681,subject_001
21.338912133891213,71.53032940414434,21.62845213225512,subject_001
21.589958158995813,72.83395044646484,27.876158337740378,subject_001
21.841004184100417,76.791437235611,32.510922338718274,subject_001
22.09205020920502,73.62322680683994,24.53503138290867,subject_001
22.343096234309623,74.26559831993613,23.83887057802204,subject_001
22.594142259414227,73.15825717819678,18.985623948403287,subject_001
22.845188284518827,71.15906767495139,17.91271356705542,subject_001
23.09623430962343,73.72366649345355,17.368954800093462,subject_001
23.347280334728033,74.16785221844532,19.68064927048627,subject_001
23.598326359832633,72.24986760339185,19.209521038894167,subject_001
23.849372384937237,70.45491952308133,12.79306611683873,subject_001
24.10041841004184,70.75949385162899,14.98898486973107,subject_001
24.351464435146443,69.63784145539402,21.061736155647367,subject_001
24.602510460251047,73.54437364723528,17.762819061014767,subject_001
24.853556485355647,74.26913340612646,21.55404535116918,subject_001
25.10460251046025,76.04157046932526,23.33390137032208,subject_001
25.355648535564853,74.09060455533509,18.061874157437302,subject_001
25.606694560669453,76.41940767388614,18.227542115217062,subject_001
25.857740585774057,77.2681256000339,14.938702027967622,subject_001
26.10878661087866,76.70750872002053,12.850007050834932,subject_001
26.359832635983263,75.50832107789923,9.358280654295498,subject_001
26.610878661087867,76.54009159202602,8.98464024379254,subject_001
26.861924686192467,77.24260101339418,11.195289491539626,subject_001
27.11297071129707,75.82543578114176,15.236833923042838,subject_001
27.364016736401673,78.66762058415152,30.483753021998155,subject_001
27.615062761506273,71.90780276879246,28.736907807785343,subject_001
27.866108786610877,71.8955593614265,32.21340966355274,subject_001
28.11715481171548,69.52751765929273,33.27098684407704,subject_001
28.368200836820083,66.98024112551747,15.60100377236472,subject_001
28.619246861924687,66.90411575204179,16.36320083317932,subject_001
28.870292887029287,66.66691138252403,10.030489786954831,subject_001
29.12133891213389,66.89680935678476,6.469741070290155,subject_001
29.372384937238493,68.31162072397595,17.855441604851023,subject_001
29.623430962343093,72.13568907073521,33.4340952834977,subject_001
29.874476987447697,66.86940661263793,44.720469119657594,subject_001
30.1255230125523,70.66864127708348,48.33579345970986,subject_001
30.376569037656903,68.02180661653125,44.82905439239363,subject_001
30.627615062761507,70.6268742437278,35.29941451560535,subject_001
30.878661087866107,68.42114332426861,34.59819485974825,subject_001
31.12970711297071,72.15975906696485,28.672076470278256,subject_001
31.380753138075313,71.3588194795185,20.878561601544618,subject_001
31.631799163179913,71.47451530303486,30.02088888964468,subject_001
31.882845188284517,66.41456481153662,22.882505268406703,subject_001
32.13389121338912,65.19639309749067,21.796250659283686,subject_001
32.38493723849372,64.84495482873305,28.150309848536807,subject_001
32.63598326359833,66.77746246420938,14.644717274498305,subject_001
32.88702928870293,66.04724517153136,12.91568348306808,subject_001
33.13807531380753,65.33069064665634,24.342736393327613,subject_001
33.38912133891213,61.91308907644807,33.57459635084584,subject_001
33.64016736401673,66.26936738551161,49.08742169105699,subject_001
33.89121338912134,61.38855550478044,47.54109048624812,subject_001
34.14225941422594,61.626804846578004,45.642712358275475,subject_001
34.39330543933054,59.01418464012713,42.50911156653231,subject_001
34.64435146443515,62.14175228069815,43.9762424005302,subject_001
34.89539748953975,67.59187117787421,47.325140092417485,subject_001
35.146443514644346,66.30897732058796,40.926793428047574,subject_001
35.39748953974895,65.05024970318551,38.4017754145419,subject_001
35.64853556485355,68.0817356854183,25.406666823659094,subject_001
35.89958158995816,70.1409535497702,28.47461107457258,subject_001
36.15062761506276,67.80685491949488,32.38315595662675,subject_001
36.40167364016736,65.35880201481409,30.70150601979529,subject_001
36.65271966527197,67.89896934118714,27.15734852355027,subject_001
36.90376569037657,68.80976935731854,24.041964861152536,subject_001
37.15481171548117,67.49508665422388,25.229969431850492,subject_001
37.40585774058577,64.73547727164943,27.555643921590047,subject_001
37.65690376569037,67.93459247429,32.23813508622143,subject_001
37.90794979079498,65.67216583382832,33.87455269575506,subject_001
38.15899581589958,64.02327832173445,27.36195298443286,subject_001
38.41004184100418,64.84283098882871,17.34532741120927,subject_001
38.66108786610879,64.59293533179883,11.767764051176783,subject_001
38.91213389121339,64.0334338889833,19.718791097102013,subject_001
39.163179916317986,68.05218391630461,22.76944893335471,subject_001
39.41422594142259,66.24536244811276,24.111116211314567,subject_001
39.66527196652719,66.90624492430084,22.968411787747982,subject_001
39.9163179916318,66.6427637559759,20.894246427045545,subject_001
40.1673640167364,70.31645817404278,17.32398977625894,subject_001
40.418410041841,71.13059522011741,19.619366774713853,subject_001
40.66945606694561,72.69283235905958,26.937523283231883,subject_001
40.92050209205021,75.70283344234957,21.43907736518011,subject_001
41.17154811715481,73.38404347851503,20.50204036175532,subject_001
41.42259414225941,72.84782878072774,23.14384770847846,subject_001
41.67364016736401,75.47744538601138,18.13065224657879,subject_001
41.92468619246862,76.70926558058116,18.27741493774272,subject_001
42.17573221757322,74.27536364173186,20.369970392665124,subject_001
42.42677824267782,75.62233674293884,16.523005218992154,subject_001
42.67782426778243,74.37490203525758,26.466865536036977,subject_001
42.92887029288703,69.82715485931939,28.089753859560517,subject_001
43.179916317991626,72.53891420328351,29.360039601840157,subject_001
43.43096234309623,74.28752645762317,36.91423704569817,subject_001
43.68200836820083,70.4889888648969,30.68488586170372,subject_001
43.93305439330544,72.85325461381252,24.91046817283535,subject_001
44.18410041841004,73.66042006564976,22.926514003605575,subject_001
44.43514644351464,74.71841531068635,17.638001532727287,subject_001
44.68619246861925,72.69334831233508,14.33739470020069,subject_001
44.93723849372385,73.98601918440707,17.889266791626085,subject_001
45.18828451882845,76.16804829058692,20.69505499221657,subject_001
45.43933054393305,78.43394497012709,20.5021876242468,subject_001
45.69037656903765,76.28021456308457,25.294847087465683,subject_001
45.94142259414226,79.68318606579663,22.305536427227395,subject_001
46.19246861924686,78.50763871163325,17.273955425620443,subject_001
46.44351464435146,78.77880313489943,21.728770847757232,subject_001
46.69456066945607,74.90224259377091,17.24957331938839,subject_001
46.94560669456067,73.46468561290148,17.845908617464573,subject_001
47.196652719665266,72.25614680425443,18.98572692207415,subject_001
47.44769874476987,71.63588040510407,12.367795773758672,subject_001
47.69874476987447,72.76052969518076,12.34520817627947,subject_001
47.94979079497908,71.41094019216102,20.631668765405408,subject_001
48.20083682008368,67.64271496699128,26.813859988952288,subject_001
48.45188284518828,70.16765906776784,29.795218332809014,subject_001
48.70292887029289,68.18442037000563,27.752993337352564,subject_001
48.95397489539749,68.7639018872499,30.51332352373626,subject_001
49.20502092050209,73.64643119286772,31.76211388882328,subject_001
49.45606694560669,70.4541837129712,27.85099467100278,subject_001
49.70711297071129,71.22590563744502,27.702552059747433,subject_001
49.9581589958159,71.8074135904439,16.905071429060854,subject_001
50.2092050209205,70.56948833768323,7.788287603519507,subject_001
50.4602510460251,70.53243033450423,13.735109392537936,subject_001
50.71129707112971,67.89734773484892,23.5221372828415,subject_001
50.96234309623431,71.6232309144941,31.456611787379984,subject_001
51.213389121338906,67.86467362172374,45.66255793139737,subject_001
51.46443514644351,63.73602041484422,60.30039576304776,subject_001
51.71548117154811,70.60342572749418,52.33488103225531,subject_001
51.96652719665272,69.45047439680708,44.84722140064309,subject_001
52.21757322175732,68.15318397417822,33.47810506713694,subject_001
52.46861924686192,69.07860794396449,18.9817753199238,subject_001
52.71966527196653,66.50733280532046,19.99495441332897,subject_001
52.97071129707113,67.8736424622021,31.432109524011565,subject_001
53.22175732217573,63.412281810307206,30.206472678782717,subject_001
53.47280334728033,63.877528149926654,34.88767017305466,subject_001
53.72384937238493,60.50810380045473,36.60671614829724,subject_001
53.97489539748954,62.07543303540445,24.31890328596407,subject_001
54.22594142259414,61.24898540663258,24.092016847516362,subject_001
54.47698744769874,60.87711740610246,16.72611786007488,subject_001
54.72803347280335,62.321452695984924,25.29589571980921,subject_001
54.97907949790795,66.41322870158653,23.22289001491282,subject_001
55.230125523012546,66.0658667382986,31.75389579838037,subject_001
55.48117154811715,69.11832457369621,27.628061894256547,subject_001
55.73221757322175,69.6267088912464,22.084429764345003,subject_001
55.98326359832636,66.7497611426917,26.253503489353733,subject_001
56.23430962343096,68.37971242868939,21.664579213236266,subject_001
56.48535564853556,66.72557046329527,34.1572362532913,subject_001
56.73640167364017,71.18311255123056,35.944318134727126,subject_001
56.98744769874477,67.6295442620219,37.656124899581584,subject_001
57.23849372384937,65.54083280280403,34.27076182291586,subject_001
57.48953974895397,64.95821882068522,28.67903270167082,subject_001
57.74058577405857,67.43629364567222,29.831029787937155,subject_001
57.99163179916318,63.92320522248503,31.168521492724267,subject_001
58.24267782426778,66.29814498060882,31.720662414208107,subject_001
58.49372384937238,67.07033158446815,23.755302633648625,subject_001
58.74476987447699,67.22668538496278,16.99107382865205,subject_001
58.99581589958159,68.91308154519137,20.815816975548614,subject_001
59.246861924686186,65.24685661807142,39.12473877163259,subject_001
59.49790794979079,71.77639060382232,54.080137768822084,subject_001
59.74895397489539,66.8276724418769,54.55168034383104,subject_001
60.0,68.64165945527196,42.32104266165382,subject_001
